Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DameHeight,YearComissioned,Retrofit,lon,lat,projectID,YearDecommissioning
Bio 5891,Bioenergy,OCGT,CHP,DE,1.3,,,,,21.12.2007,,9.760339656,47.716661,{'JRC': ['00000']},
Bio 5892,Bioenergy,OCGT,CHP,DE,0.4,,,,,21.12.2007,,9.952042406,48.34408989,{'JRC': ['00000']},
Bio 5893,Bioenergy,OCGT,CHP,DE,0.6,,,,,21.12.2007,,10.44031578,52.00824916,{'JRC': ['00000']},
Bio 5894,Bioenergy,OCGT,CHP,DE,0.2,,,,,21.12.2007,,12.49299324,50.98047717,{'JRC': ['00000']},
Bio 5895,Bioenergy,OCGT,CHP,DE,1.5,,,,,21.12.2007,,11.01773421,51.99750395,{'JRC': ['00000']},
Bio 5896,Bioenergy,OCGT,CHP,DE,0.33,,,,,21.12.2007,,12.53302061,48.77911416,{'JRC': ['00000']},
Bio 5897,Bioenergy,OCGT,CHP,DE,1.427,,,,,21.12.2007,,10.3421312,53.81413122,{'JRC': ['00000']},
Bio 5898,Bioenergy,OCGT,CHP,DE,0.415,,,,,21.12.2007,,9.480651199,53.15170037,{'JRC': ['00000']},
Bio 5899,Bioenergy,OCGT,CHP,DE,0.25,,,,,21.12.2007,,10.15808194,54.0753633,{'JRC': ['00000']},
Bio 5900,Bioenergy,OCGT,CHP,DE,0.3,,,,,21.12.2007,,13.07085725,48.76684678,{'JRC': ['00000']},
Bio 5901,Bioenergy,OCGT,CHP,DE,0.409,,,,,21.12.2007,,8.888042149,52.5102824,{'JRC': ['00000']},
Bio 5902,Bioenergy,OCGT,CHP,DE,0.8,,,,,21.12.2007,,9.377183191,52.33634408,{'JRC': ['00000']},
Bio 5903,Bioenergy,OCGT,CHP,DE,0.716,,,,,21.12.2007,,12.57838891,51.05049626,{'JRC': ['00000']},
Bio 5904,Bioenergy,OCGT,CHP,DE,0.8,,,,,21.12.2007,,11.34884884,48.37870672,{'JRC': ['00000']},
Bio 5905,Bioenergy,OCGT,CHP,DE,0.537,,,,,21.12.2007,,11.69662161,53.88672926,{'JRC': ['00000']},
Bio 5906,Bioenergy,OCGT,CHP,DE,0.716,,,,,21.12.2007,,10.06593021,54.07590304,{'JRC': ['00000']},
Bio 5907,Bioenergy,OCGT,CHP,DE,0.084211,,,,,21.12.2007,,6.586526072,51.04904664,{'JRC': ['00000']},
Bio 5908,Bioenergy,OCGT,CHP,DE,0.25,,,,,21.12.2007,,7.82558913,52.42366794,{'JRC': ['00000']},
Bio 5909,Bioenergy,OCGT,CHP,DE,0.012,,,,,21.12.2007,,10.87724658,49.38434626,{'JRC': ['00000']},
Bio 5910,Bioenergy,OCGT,CHP,DE,0.526,,,,,21.12.2007,,7.549821376,53.47037024,{'JRC': ['00000']},
Bio 5911,Bioenergy,OCGT,CHP,DE,0.625,,,,,21.12.2007,,7.704618086,52.60287822,{'JRC': ['00000']},
Bio 5912,Bioenergy,OCGT,CHP,DE,0.55,,,,,21.12.2007,,7.214050346,52.14535642,{'JRC': ['00000']},
Bio 5913,Bioenergy,OCGT,CHP,DE,0.35,,,,,21.12.2007,,7.98863663,53.02833912,{'JRC': ['00000']},
Bio 5914,Bioenergy,OCGT,CHP,DE,1.03,,,,,21.12.2007,,13.40289306,52.36305271,{'JRC': ['00000']},
Bio 5915,Bioenergy,OCGT,CHP,DE,0.25,,,,,21.12.2007,,7.214050346,52.14535642,{'JRC': ['00000']},
Bio 5916,Bioenergy,OCGT,CHP,DE,0.537,,,,,22.12.2007,,12.4624934,50.62957449,{'JRC': ['00000']},
Bio 5917,Bioenergy,OCGT,CHP,DE,0.2,,,,,22.12.2007,,8.721612634,49.47605014,{'JRC': ['00000']},
Bio 5918,Bioenergy,OCGT,CHP,DE,1.264,,,,,22.12.2007,,9.904688928,52.71083348,{'JRC': ['00000']},
Bio 5919,Bioenergy,OCGT,CHP,DE,0.7,,,,,22.12.2007,,9.46587181,48.29374604,{'JRC': ['00000']},
Bio 5920,Bioenergy,OCGT,CHP,DE,0.016,,,,,27.12.2007,,8.83933943,48.60597683,{'JRC': ['00000']},
Bio 5921,Bioenergy,OCGT,CHP,DE,0.039,,,,,27.12.2007,,8.83933943,48.60597683,{'JRC': ['00000']},
Bio 5922,Bioenergy,OCGT,CHP,DE,0.549,,,,,27.12.2007,,8.028708037,52.4844003,{'JRC': ['00000']},
Bio 5923,Bioenergy,OCGT,CHP,DE,0.07,,,,,27.12.2007,,6.385716266,49.9420345,{'JRC': ['00000']},
Bio 5924,Bioenergy,OCGT,CHP,DE,0.44,,,,,27.12.2007,,8.231966997,51.89890063,{'JRC': ['00000']},
Bio 5925,Bioenergy,OCGT,CHP,DE,0.38,,,,,27.12.2007,,6.385716266,49.9420345,{'JRC': ['00000']},
Bio 5926,Bioenergy,OCGT,CHP,DE,1.516,,,,,27.12.2007,,11.56433684,51.5322978,{'JRC': ['00000']},
Bio 5927,Bioenergy,OCGT,CHP,DE,0.012,,,,,27.12.2007,,11.8522748,49.44630824,{'JRC': ['00000']},
Bio 5928,Bioenergy,OCGT,CHP,DE,0.999,,,,,27.12.2007,,9.020593591,52.03449392,{'JRC': ['00000']},
Bio 5929,Bioenergy,OCGT,CHP,DE,0.265,,,,,27.12.2007,,9.020593591,52.03449392,{'JRC': ['00000']},
Bio 5930,Bioenergy,OCGT,CHP,DE,0.48,,,,,27.12.2007,,11.77168645,48.11437947,{'JRC': ['00000']},
Bio 5931,Bioenergy,OCGT,CHP,DE,0.005,,,,,27.12.2007,,7.244153581,51.0366836,{'JRC': ['00000']},
Bio 5932,Bioenergy,OCGT,CHP,DE,0.15,,,,,27.12.2007,,13.37991653,48.57468999,{'JRC': ['00000']},
Bio 5933,Bioenergy,OCGT,CHP,DE,1.438,,,,,27.12.2007,,8.893984684,52.33070179,{'JRC': ['00000']},
Bio 5934,Bioenergy,OCGT,CHP,DE,0.05,,,,,27.12.2007,,11.14963478,50.23582953,{'JRC': ['00000']},
Bio 5935,Bioenergy,OCGT,CHP,DE,0.844,,,,,27.12.2007,,8.028708037,52.4844003,{'JRC': ['00000']},
Bio 5936,Bioenergy,OCGT,CHP,DE,0.496,,,,,27.12.2007,,7.38683787,52.139586,{'JRC': ['00000']},
Bio 5937,Bioenergy,OCGT,CHP,DE,0.34,,,,,27.12.2007,,7.549951836,51.73136334,{'JRC': ['00000']},
Bio 5938,Bioenergy,OCGT,CHP,DE,0.065,,,,,27.12.2007,,9.646829097,48.29182219,{'JRC': ['00000']},
Bio 5939,Bioenergy,OCGT,CHP,DE,0.43,,,,,27.12.2007,,9.311388971,50.37867511,{'JRC': ['00000']},
Bio 5940,Bioenergy,OCGT,CHP,DE,1.427,,,,,27.12.2007,,10.3421312,53.81413122,{'JRC': ['00000']},
Bio 5941,Bioenergy,OCGT,CHP,DE,0.795,,,,,27.12.2007,,8.087404051,51.56818223,{'JRC': ['00000']},
Bio 5942,Bioenergy,OCGT,CHP,DE,0.82,,,,,27.12.2007,,9.360767932,47.94452257,{'JRC': ['00000']},
Bio 5943,Bioenergy,OCGT,CHP,DE,0.59,,,,,28.12.2007,,9.379806519,52.0178922,{'JRC': ['00000']},
Bio 5944,Bioenergy,OCGT,CHP,DE,0.55,,,,,28.12.2007,,9.276239871,52.17492937,{'JRC': ['00000']},
Bio 5945,Bioenergy,OCGT,CHP,DE,2.02,,,,,28.12.2007,,7.75665444,53.57789025,{'JRC': ['00000']},
Bio 5946,Bioenergy,OCGT,CHP,DE,0.5,,,,,28.12.2007,,10.91253207,48.48376508,{'JRC': ['00000']},
Bio 5947,Bioenergy,OCGT,CHP,DE,0.34,,,,,28.12.2007,,12.56799356,48.56118756,{'JRC': ['00000']},
Bio 5948,Bioenergy,OCGT,CHP,DE,0.0055,,,,,28.12.2007,,10.20555522,50.02828566,{'JRC': ['00000']},
Bio 5949,Bioenergy,OCGT,CHP,DE,0.625,,,,,28.12.2007,,6.69604621,51.81894244,{'JRC': ['00000']},
Bio 5950,Bioenergy,OCGT,CHP,DE,0.499,,,,,28.12.2007,,7.833254611,52.99449337,{'JRC': ['00000']},
Bio 5951,Bioenergy,OCGT,CHP,DE,1.262,,,,,28.12.2007,,9.230393291,54.6940834,{'JRC': ['00000']},
Bio 5952,Bioenergy,OCGT,CHP,DE,0.526,,,,,28.12.2007,,14.23457949,52.18726439,{'JRC': ['00000']},
Bio 5953,Bioenergy,OCGT,CHP,DE,0.526,,,,,28.12.2007,,8.778236203,54.32221551,{'JRC': ['00000']},
Bio 5954,Bioenergy,OCGT,CHP,DE,0.25,,,,,28.12.2007,,8.55967963,49.86351692,{'JRC': ['00000']},
Bio 5955,Bioenergy,OCGT,CHP,DE,0.25,,,,,28.12.2007,,11.05965826,49.47543056,{'JRC': ['00000']},
Bio 5956,Bioenergy,OCGT,CHP,DE,0.38,,,,,28.12.2007,,10.62870073,50.50423271,{'JRC': ['00000']},
Bio 5957,Bioenergy,OCGT,CHP,DE,1.526,,,,,28.12.2007,,8.979129251,54.59878756,{'JRC': ['00000']},
Bio 5958,Bioenergy,OCGT,CHP,DE,0.7,,,,,28.12.2007,,9.5780553,54.56042646,{'JRC': ['00000']},
Bio 5959,Bioenergy,OCGT,CHP,DE,1.811,,,,,28.12.2007,,9.744737958,48.07466224,{'JRC': ['00000']},
Bio 5960,Bioenergy,OCGT,CHP,DE,0.25,,,,,29.12.2007,,7.604775258,53.39790299,{'JRC': ['00000']},
Bio 5961,Bioenergy,OCGT,CHP,DE,2.496,,,,,29.12.2007,,6.742396147,51.57530269,{'JRC': ['00000']},
Bio 5962,Bioenergy,OCGT,CHP,DE,0.875,,,,,30.12.2007,,9.760339656,47.716661,{'JRC': ['00000']},
Bio 5963,Bioenergy,OCGT,CHP,DE,0.43,,,,,30.12.2007,,8.665719475,48.01321971,{'JRC': ['00000']},
Bio 5964,Bioenergy,OCGT,CHP,DE,0.22,,,,,30.12.2007,,8.195516999,50.77369366,{'JRC': ['00000']},
Bio 5965,Bioenergy,OCGT,CHP,DE,0.18,,,,,30.12.2007,,8.665719475,48.01321971,{'JRC': ['00000']},
Bio 5966,Bioenergy,OCGT,CHP,DE,1.137,,,,,30.12.2007,,10.30089046,49.06873684,{'JRC': ['00000']},
Bio 5967,Bioenergy,OCGT,CHP,DE,0.34,,,,,31.12.2007,,11.86440437,48.55287165,{'JRC': ['00000']},
Bio 5968,Bioenergy,OCGT,CHP,DE,0.25,,,,,31.12.2007,,11.07484668,50.75677074,{'JRC': ['00000']},
Bio 5969,Bioenergy,OCGT,CHP,DE,1.5,,,,,31.12.2007,,12.18556303,52.820718,{'JRC': ['00000']},
Bio 5970,Bioenergy,OCGT,CHP,DE,0.334,,,,,31.12.2007,,12.24083055,48.0242007,{'JRC': ['00000']},
Bio 5971,Bioenergy,OCGT,CHP,DE,1.991,,,,,31.12.2007,,9.093748606,53.23084028,{'JRC': ['00000']},
Bio 5972,Bioenergy,OCGT,CHP,DE,0.15,,,,,31.12.2007,,9.140621145,51.49569534,{'JRC': ['00000']},
Bio 5973,Bioenergy,OCGT,CHP,DE,2.481,,,,,31.12.2007,,8.395029736,52.8866613,{'JRC': ['00000']},
Bio 5974,Bioenergy,OCGT,CHP,DE,0.716,,,,,31.12.2007,,12.18556303,52.820718,{'JRC': ['00000']},
Bio 5975,Bioenergy,OCGT,CHP,DE,0.6,,,,,31.12.2007,,12.18556303,52.820718,{'JRC': ['00000']},
Bio 5976,Bioenergy,OCGT,CHP,DE,0.37,,,,,31.12.2007,,9.953499071,48.06228833,{'JRC': ['00000']},
Bio 5977,Bioenergy,OCGT,CHP,DE,0.732,,,,,31.12.2007,,7.833254611,52.99449337,{'JRC': ['00000']},
Bio 5978,Bioenergy,OCGT,CHP,DE,1.467,,,,,01.01.2008,,9.775579035,52.88370458,{'JRC': ['00000']},
Bio 5979,Bioenergy,OCGT,CHP,DE,0.005,,,,,01.01.2008,,10.50581852,50.0471007,{'JRC': ['00000']},
Bio 5980,Bioenergy,OCGT,CHP,DE,0.85,,,,,01.01.2008,,13.51754911,48.75563542,{'JRC': ['00000']},
Bio 5981,Bioenergy,OCGT,CHP,DE,0.008,,,,,01.01.2008,,8.827239646,47.98041016,{'JRC': ['00000']},
Bio 5982,Bioenergy,OCGT,CHP,DE,1.193,,,,,01.01.2008,,9.857884813,51.3424773,{'JRC': ['00000']},
Bio 5983,Bioenergy,OCGT,CHP,DE,0.61,,,,,01.01.2008,,9.847508145,48.90148505,{'JRC': ['00000']},
Bio 5984,Bioenergy,OCGT,CHP,DE,1.8,,,,,01.01.2008,,9.31388319,54.15881413,{'JRC': ['00000']},
Bio 5985,Bioenergy,OCGT,CHP,DE,0.18,,,,,01.01.2008,,8.33683235,53.55641918,{'JRC': ['00000']},
Bio 5986,Bioenergy,OCGT,CHP,DE,0.857,,,,,01.01.2008,,10.63753985,48.8439812,{'JRC': ['00000']},
Bio 5987,Bioenergy,OCGT,CHP,DE,0.22,,,,,01.01.2008,,9.605827945,47.60355124,{'JRC': ['00000']},
Bio 5988,Bioenergy,OCGT,CHP,DE,0.37,,,,,01.01.2008,,9.273938728,48.48178152,{'JRC': ['00000']},
Bio 5989,Bioenergy,OCGT,CHP,DE,0.21,,,,,01.01.2008,,8.263839622,52.19987783,{'JRC': ['00000']},
Bio 5990,Bioenergy,OCGT,CHP,DE,0.7,,,,,01.01.2008,,9.31388319,54.15881413,{'JRC': ['00000']},
Bio 5991,Bioenergy,OCGT,CHP,DE,0.065,,,,,01.01.2008,,9.535059323,47.63760175,{'JRC': ['00000']},
Bio 5992,Bioenergy,OCGT,CHP,DE,0.375,,,,,01.01.2008,,12.11113423,47.87337526,{'JRC': ['00000']},
Bio 5993,Bioenergy,OCGT,CHP,DE,0.12,,,,,01.01.2008,,11.93547751,49.98124543,{'JRC': ['00000']},
Bio 5994,Bioenergy,OCGT,CHP,DE,0.1,,,,,01.01.2008,,12.09973948,47.83165448,{'JRC': ['00000']},
Bio 5995,Bioenergy,OCGT,CHP,DE,1.897,,,,,01.01.2008,,12.33407502,48.24333973,{'JRC': ['00000']},
Bio 5996,Bioenergy,OCGT,CHP,DE,0.34,,,,,01.01.2008,,9.910528577,48.54335206,{'JRC': ['00000']},
Bio 5997,Bioenergy,OCGT,CHP,DE,0.703,,,,,01.01.2008,,7.944160981,52.56242107,{'JRC': ['00000']},
Bio 5998,Bioenergy,OCGT,CHP,DE,0.075,,,,,01.01.2008,,10.00734132,48.12653829,{'JRC': ['00000']},
Bio 5999,Bioenergy,OCGT,CHP,DE,0.767,,,,,01.01.2008,,11.87393399,48.37966531,{'JRC': ['00000']},
Bio 6000,Bioenergy,OCGT,CHP,DE,1.57,,,,,01.01.2008,,12.158284,48.29027769,{'JRC': ['00000']},
Bio 6001,Bioenergy,OCGT,CHP,DE,0.42,,,,,01.01.2008,,6.550468742,51.18368237,{'JRC': ['00000']},
Bio 6002,Bioenergy,OCGT,CHP,DE,0.099,,,,,01.01.2008,,9.925155904,48.98574692,{'JRC': ['00000']},
Bio 6003,Bioenergy,OCGT,CHP,DE,0.63,,,,,01.01.2008,,10.12187286,48.51120603,{'JRC': ['00000']},
Bio 6004,Bioenergy,OCGT,CHP,DE,0.08,,,,,01.01.2008,,9.565537869,47.61719428,{'JRC': ['00000']},
Bio 6005,Bioenergy,OCGT,CHP,DE,1.14,,,,,01.01.2008,,11.71148607,48.39137667,{'JRC': ['00000']},
Bio 6006,Bioenergy,OCGT,CHP,DE,0.389,,,,,01.01.2008,,11.93622528,49.3562759,{'JRC': ['00000']},
Bio 6007,Bioenergy,OCGT,CHP,DE,0.526,,,,,01.01.2008,,11.73777842,53.35442087,{'JRC': ['00000']},
Bio 6008,Bioenergy,OCGT,CHP,DE,0.5,,,,,01.01.2008,,7.833254611,52.99449337,{'JRC': ['00000']},
Bio 6009,Bioenergy,OCGT,CHP,DE,0.405,,,,,01.01.2008,,10.29846113,48.02698582,{'JRC': ['00000']},
Bio 6010,Bioenergy,OCGT,CHP,DE,0.55,,,,,01.01.2008,,7.944160981,52.56242107,{'JRC': ['00000']},
Bio 6011,Bioenergy,OCGT,CHP,DE,0.33,,,,,01.01.2008,,10.38304907,49.29665753,{'JRC': ['00000']},
Bio 6012,Bioenergy,OCGT,CHP,DE,0.521,,,,,01.01.2008,,12.18556303,52.820718,{'JRC': ['00000']},
Bio 6013,Bioenergy,OCGT,CHP,DE,0.265,,,,,02.01.2008,,10.07500314,51.08555647,{'JRC': ['00000']},
Bio 6014,Bioenergy,OCGT,CHP,DE,1.063,,,,,02.01.2008,,10.34240926,48.04449248,{'JRC': ['00000']},
Bio 6015,Bioenergy,OCGT,CHP,DE,0.025,,,,,07.01.2008,,11.83656469,49.68398017,{'JRC': ['00000']},
Bio 6016,Bioenergy,OCGT,CHP,DE,0.4,,,,,08.01.2008,,7.342888634,52.95804925,{'JRC': ['00000']},
Bio 6017,Bioenergy,OCGT,CHP,DE,0.21,,,,,09.01.2008,,11.09360833,52.59714909,{'JRC': ['00000']},
Bio 6018,Bioenergy,OCGT,CHP,DE,0.59,,,,,10.01.2008,,9.252085224,52.05537366,{'JRC': ['00000']},
Bio 6019,Bioenergy,OCGT,CHP,DE,0.78,,,,,10.01.2008,,9.252085224,52.05537366,{'JRC': ['00000']},
Bio 6020,Bioenergy,OCGT,CHP,DE,0.04,,,,,10.01.2008,,14.5549778,51.16071067,{'JRC': ['00000']},
Bio 6021,Bioenergy,OCGT,CHP,DE,0.007,,,,,11.01.2008,,12.55481578,50.81617413,{'JRC': ['00000']},
Bio 6022,Bioenergy,OCGT,CHP,DE,0.165,,,,,15.01.2008,,8.049490807,52.15077829,{'JRC': ['00000']},
Bio 6023,Bioenergy,OCGT,CHP,DE,0.035,,,,,16.01.2008,,8.262356101,52.44634679,{'JRC': ['00000']},
Bio 6024,Bioenergy,OCGT,CHP,DE,0.637,,,,,16.01.2008,,8.262356101,52.44634679,{'JRC': ['00000']},
Bio 6025,Bioenergy,OCGT,CHP,DE,0.851,,,,,16.01.2008,,12.96810348,52.59156009,{'JRC': ['00000']},
Bio 6026,Bioenergy,OCGT,CHP,DE,0.716,,,,,17.01.2008,,7.837186753,50.54756376,{'JRC': ['00000']},
Bio 6027,Bioenergy,OCGT,CHP,DE,0.8,,,,,17.01.2008,,7.837186753,50.54756376,{'JRC': ['00000']},
Bio 6028,Bioenergy,OCGT,CHP,DE,0.037,,,,,17.01.2008,,12.14041223,48.73728984,{'JRC': ['00000']},
Bio 6029,Bioenergy,OCGT,CHP,DE,0.846,,,,,21.01.2008,,10.97691401,50.06313329,{'JRC': ['00000']},
Bio 6030,Bioenergy,OCGT,CHP,DE,0.022,,,,,23.01.2008,,10.21354832,47.7476091,{'JRC': ['00000']},
Bio 6031,Bioenergy,OCGT,CHP,DE,0.045,,,,,24.01.2008,,8.201340336,47.86965948,{'JRC': ['00000']},
Bio 6032,Bioenergy,OCGT,CHP,DE,1.2,,,,,24.01.2008,,12.67967449,53.97687346,{'JRC': ['00000']},
Bio 6033,Bioenergy,OCGT,CHP,DE,0.25,,,,,25.01.2008,,13.01696988,48.28505741,{'JRC': ['00000']},
Bio 6034,Bioenergy,OCGT,CHP,DE,0.716,,,,,28.01.2008,,10.0951755,54.0361604,{'JRC': ['00000']},
Bio 6035,Bioenergy,OCGT,CHP,DE,0.537,,,,,30.01.2008,,13.09172188,51.97784035,{'JRC': ['00000']},
Bio 6036,Bioenergy,OCGT,CHP,DE,0.21,,,,,30.01.2008,,11.09360833,52.59714909,{'JRC': ['00000']},
Bio 6037,Bioenergy,OCGT,CHP,DE,0.57565,,,,,30.01.2008,,9.321984164,53.27913727,{'JRC': ['00000']},
Bio 6038,Bioenergy,OCGT,CHP,DE,0.4,,,,,31.01.2008,,14.4145334,51.89159966,{'JRC': ['00000']},
Bio 6039,Bioenergy,OCGT,CHP,DE,0.25,,,,,31.01.2008,,7.351112034,52.87410497,{'JRC': ['00000']},
Bio 6040,Bioenergy,OCGT,CHP,DE,0.02,,,,,01.02.2008,,11.2267001,49.00645163,{'JRC': ['00000']},
Bio 6041,Bioenergy,OCGT,CHP,DE,0.29,,,,,01.02.2008,,11.51371454,49.33851314,{'JRC': ['00000']},
Bio 6042,Bioenergy,OCGT,CHP,DE,0.876,,,,,01.02.2008,,7.913573235,53.26626291,{'JRC': ['00000']},
Bio 6043,Bioenergy,OCGT,CHP,DE,0.716,,,,,01.02.2008,,14.09891616,52.71601631,{'JRC': ['00000']},
Bio 6044,Bioenergy,OCGT,CHP,DE,0.8,,,,,06.02.2008,,9.276239871,52.17492937,{'JRC': ['00000']},
Bio 6045,Bioenergy,OCGT,CHP,DE,0.355,,,,,06.02.2008,,11.53476787,47.77289624,{'JRC': ['00000']},
Bio 6046,Bioenergy,OCGT,CHP,DE,0.265,,,,,07.02.2008,,10.62870073,50.50423271,{'JRC': ['00000']},
Bio 6047,Bioenergy,OCGT,CHP,DE,0.023,,,,,07.02.2008,,12.91673503,49.09257952,{'JRC': ['00000']},
Bio 6048,Bioenergy,OCGT,CHP,DE,0.6,,,,,08.02.2008,,10.81927606,51.50265475,{'JRC': ['00000']},
Bio 6049,Bioenergy,OCGT,CHP,DE,0.005,,,,,11.02.2008,,12.25985202,48.4681275,{'JRC': ['00000']},
Bio 6050,Bioenergy,OCGT,CHP,DE,0.537,,,,,12.02.2008,,12.13257888,53.12758273,{'JRC': ['00000']},
Bio 6051,Bioenergy,OCGT,CHP,DE,0.526,,,,,12.02.2008,,10.28067704,48.40415757,{'JRC': ['00000']},
Bio 6052,Bioenergy,OCGT,CHP,DE,0.537,,,,,13.02.2008,,12.13257888,53.12758273,{'JRC': ['00000']},
Bio 6053,Bioenergy,OCGT,CHP,DE,0.625,,,,,13.02.2008,,9.682064908,53.80145931,{'JRC': ['00000']},
Bio 6054,Bioenergy,OCGT,CHP,DE,0.5,,,,,13.02.2008,,12.66475434,54.09265993,{'JRC': ['00000']},
Bio 6055,Bioenergy,OCGT,CHP,DE,0.25,,,,,13.02.2008,,12.016079,47.93459878,{'JRC': ['00000']},
Bio 6056,Bioenergy,OCGT,CHP,DE,0.29,,,,,14.02.2008,,10.52106494,48.43500623,{'JRC': ['00000']},
Bio 6057,Bioenergy,OCGT,CHP,DE,0.95,,,,,14.02.2008,,10.5298644,48.57340276,{'JRC': ['00000']},
Bio 6058,Bioenergy,OCGT,CHP,DE,0.04,,,,,14.02.2008,,11.78652123,49.36674051,{'JRC': ['00000']},
Bio 6059,Bioenergy,OCGT,CHP,DE,2.125,,,,,14.02.2008,,8.937846831,53.23026072,{'JRC': ['00000']},
Bio 6060,Bioenergy,OCGT,CHP,DE,0.765,,,,,14.02.2008,,13.58065275,52.93323633,{'JRC': ['00000']},
Bio 6061,Bioenergy,OCGT,CHP,DE,0.008,,,,,14.02.2008,,8.989540547,49.20063913,{'JRC': ['00000']},
Bio 6062,Bioenergy,OCGT,CHP,DE,0.38,,,,,15.02.2008,,7.748840132,52.13504629,{'JRC': ['00000']},
Bio 6063,Bioenergy,OCGT,CHP,DE,0.742,,,,,15.02.2008,,11.63529899,51.62228829,{'JRC': ['00000']},
Bio 6064,Bioenergy,OCGT,CHP,DE,0.834,,,,,18.02.2008,,12.42922159,52.08954311,{'JRC': ['00000']},
Bio 6065,Bioenergy,OCGT,CHP,DE,2.632,,,,,22.02.2008,,13.75564663,51.49914725,{'JRC': ['00000']},
Bio 6066,Bioenergy,OCGT,CHP,DE,1.548,,,,,24.02.2008,,12.06254269,49.02173074,{'JRC': ['00000']},
Bio 6067,Bioenergy,OCGT,CHP,DE,0.33,,,,,26.02.2008,,10.27811467,50.25588006,{'JRC': ['00000']},
Bio 6068,Bioenergy,OCGT,CHP,DE,0.005,,,,,26.02.2008,,9.351154373,48.34008771,{'JRC': ['00000']},
Bio 6069,Bioenergy,OCGT,CHP,DE,1.45,,,,,27.02.2008,,7.11757638,50.87292902,{'JRC': ['00000']},
Bio 6070,Bioenergy,OCGT,CHP,DE,0.279,,,,,28.02.2008,,13.03963854,49.10292578,{'JRC': ['00000']},
Bio 6071,Bioenergy,OCGT,CHP,DE,0.526,,,,,03.03.2008,,11.8965773,53.55350652,{'JRC': ['00000']},
Bio 6072,Bioenergy,OCGT,CHP,DE,0.95,,,,,03.03.2008,,10.87400497,48.09749869,{'JRC': ['00000']},
Bio 6073,Bioenergy,OCGT,CHP,DE,1.145,,,,,03.03.2008,,9.041012008,49.14349163,{'JRC': ['00000']},
Bio 6074,Bioenergy,OCGT,CHP,DE,0.33,,,,,05.03.2008,,10.95367053,48.67520413,{'JRC': ['00000']},
Bio 6075,Bioenergy,OCGT,CHP,DE,0.994,,,,,05.03.2008,,9.232972611,48.00973752,{'JRC': ['00000']},
Bio 6076,Bioenergy,OCGT,CHP,DE,1.074,,,,,06.03.2008,,9.975654712,53.97085325,{'JRC': ['00000']},
Bio 6077,Bioenergy,OCGT,CHP,DE,0.16,,,,,09.03.2008,,12.71444648,48.65604347,{'JRC': ['00000']},
Bio 6078,Bioenergy,OCGT,CHP,DE,0.825,,,,,10.03.2008,,12.19034276,49.31023084,{'JRC': ['00000']},
Bio 6079,Bioenergy,OCGT,CHP,DE,0.05,,,,,11.03.2008,,9.648801048,48.0099165,{'JRC': ['00000']},
Bio 6080,Bioenergy,OCGT,CHP,DE,0.008,,,,,11.03.2008,,11.06029004,48.48799947,{'JRC': ['00000']},
Bio 6081,Bioenergy,OCGT,CHP,DE,0.53,,,,,12.03.2008,,8.979129251,54.59878756,{'JRC': ['00000']},
Bio 6082,Bioenergy,OCGT,CHP,DE,0.1,,,,,14.03.2008,,9.021524855,54.75615987,{'JRC': ['00000']},
Bio 6083,Bioenergy,OCGT,CHP,DE,0.2,,,,,17.03.2008,,9.039402535,52.40294472,{'JRC': ['00000']},
Bio 6084,Bioenergy,OCGT,CHP,DE,0.537,,,,,18.03.2008,,12.9573824,51.82910818,{'JRC': ['00000']},
Bio 6085,Bioenergy,OCGT,CHP,DE,0.33,,,,,18.03.2008,,7.902970107,48.37835071,{'JRC': ['00000']},
Bio 6086,Bioenergy,OCGT,CHP,DE,0.007,,,,,19.03.2008,,11.23789833,48.39105715,{'JRC': ['00000']},
Bio 6087,Bioenergy,OCGT,CHP,DE,0.105,,,,,25.03.2008,,6.292878278,51.5646423,{'JRC': ['00000']},
Bio 6088,Bioenergy,OCGT,CHP,DE,0.19,,,,,25.03.2008,,6.292878278,51.5646423,{'JRC': ['00000']},
Bio 6089,Bioenergy,OCGT,CHP,DE,0.25,,,,,26.03.2008,,10.62483932,47.88362047,{'JRC': ['00000']},
Bio 6090,Bioenergy,OCGT,CHP,DE,0.005,,,,,27.03.2008,,10.8719525,50.24772077,{'JRC': ['00000']},
Bio 6091,Bioenergy,OCGT,CHP,DE,0.34,,,,,01.04.2008,,10.66437451,48.39560399,{'JRC': ['00000']},
Bio 6092,Bioenergy,OCGT,CHP,DE,0.386,,,,,02.04.2008,,12.77469824,50.46975702,{'JRC': ['00000']},
Bio 6093,Bioenergy,OCGT,CHP,DE,0.515,,,,,04.04.2008,,10.34353166,52.66659694,{'JRC': ['00000']},
Bio 6094,Bioenergy,OCGT,CHP,DE,0.21,,,,,07.04.2008,,11.01319165,52.68795272,{'JRC': ['00000']},
Bio 6095,Bioenergy,OCGT,CHP,DE,0.372,,,,,08.04.2008,,9.636535226,49.49062135,{'JRC': ['00000']},
Bio 6096,Bioenergy,OCGT,CHP,DE,0.19,,,,,08.04.2008,,11.34605452,52.67630444,{'JRC': ['00000']},
Bio 6097,Bioenergy,OCGT,CHP,DE,0.007,,,,,09.04.2008,,8.032964265,48.48323045,{'JRC': ['00000']},
